"","GEOID","Probs"
"824","06037550602",0.00271723415299157
"825","06037552001",0.00192114500754745
"826","06037554301",0.001080145923624
"827","06037573902",0.00412433354327524
"828","06037601501",0.000335288129147283
"829","06037602505",0.000546363615607029
"830","06037651201",0.014879367521338
"831","06037701802",0.00555286781796084
"832","06037900703",0.00260576492913112
"833","06037920041",0.0217932212530952
"834","06059001304",0.00692554414324063
"835","06059021914",0.0242762172957084
"836","06059032040",0.0400571220601078
"837","06059052421",0.0316687512757611
"838","06059062646",0.0511128646820999
"839","06059074004",0.0042933783500569
"840","06059088302",0.00885095078769229
"841","06059099215",0.00916390049094576
"842","06059099509",0.0112602448108871
"843","06059099802",0.0034245944898399
"844","06073002502",0.000507320097589245
"845","06073004700",0.000367896248863005
"846","06073008002",0.00154197989128893
"847","06073008331",0.00324470214766667
"848","06073009000",0.00083521639398543
"849","06073011801",0.000190508548562134
"850","06073012800",0.000738791622446256
"851","06073015000",0.0044576845135259
"852","06073019601",0.0150628584475685
"853","06073022000",0.000337451454444761
"854","06037115101",0.0179227660819642
"855","06037121600",0.00439397331000436
"856","06037124201",0.00369176609523158
"857","06037900605",0.0141162008388909
"858","06037910210",0.0094055920168634
"859","06037125100",0.00558086546051774
"860","06037127104",0.00275455031481252
"861","06037128302",0.00531081659325693
"862","06037134001",0.00169599288687446
"863","06037920013",0.0542000076837321
"864","06037920112",0.010945203559821
"865","06037143902",0.0479892164665281
"866","06037188201",0.00320867262587452
"867","06037191203",0.00176912302256566
"868","06073000201",0.000295331183353311
"869","06037195201",0.00282797005681292
"870","06037201120",0.00317360590794211
"871","06037208402",0.000814195093636418
"872","06073002202",0.000129251039966661
"873","06073003108",0.00237944298243299
"874","06073007302",0.000555586938577248
"875","06037211420",0.000560649307840812
"876","06037214800",0.00122961836101037
"877","06037216700",0.00226787008811068
"878","06037218220",0.00104680173638026
"879","06037221304",0.00033728114329318
"880","06059001102",0.00598882662774759
"881","06059001404",0.016234813055556
"882","06073008306",0.0028628533350198
"883","06073008356",0.00118229209227546
"884","06037229200",0.000456105419452752
"885","06037234901",0.000621736076760729
"886","06037239310",0.000544169739606685
"887","06059032032",0.0725809308592559
"888","06059032054",0.0327099666295388
"889","06059042327",0.10176267167148
"890","06073011802",0.000261584606047334
"891","06073015100",0.00306932267074721
"892","06037264103",0.00506481355811635
"893","06037267502",0.0019510351260502
"894","06037275102",0.00265787406669832
"895","06059052513",0.0175091029475983
"896","06059063701",0.00543176726508254
"897","06059063904",0.0176765029772064
"898","06059075201",0.00405620624209044
"899","06073016606",0.0107740907468087
"900","06073016617",0.00346234573902813
"901","06073017050",0.0156178202677578
"902","06037297602",0.0108433250231098
"903","06037302002",0.00222023479976302
"904","06037401603",0.0103923872476076
"905","06059086601",0.00442823944207096
"906","06059088002",0.00354814014166236
"907","06073020105",0.00894281524652253
"908","06111003609",0.0946270240787175
"909","06037402001",0.00890893026614812
"910","06037403305",0.0325829231868917
"911","06037404802",0.000707982157987416
"912","06037406402",0.00560392646019174
"913","06059099906",0.0290619006843934
"914","06059110201",0.00760755268791021
"915","06037408704",0.0151267854500411
"916","06037430724",0.000336948979936954
"917","06037433801",0.000840882911039625
"918","06037462100",0.00447821483113743
"919","06037480303",0.00186199182686024
"920","06037480804",0.00342626864239457
"921","06037481401",0.00101644992675392
"922","06111005404",0.0410587819181804
"923","06111008302",0.0501252737890277
"924","06037503302",0.00463426508555509
"925","06037530801",0.00159038411364717
"926","06037532800",0.000572643767855886
"927","06037103101",0.0426920962977905
"928","06037104701",0.00235922981162082
"929","06037535200",0.002025987952114
"930","06037540400",0.000648494171819298
"931","06037543602",0.00356871099606989
"932","06083001906",5.15380068242483
"933","06083002103",0.0146992103177334
"934","06037543802",0.00269487575262932
"935","06037551401",0.0013687779899783
"936","06037554203",0.00143299129564484
"937","06037570602",0.00356781602554718
"938","06037572700",0.00197542396369355
"939","06037574202",0.00300739209421254
"940","06037600902",0.00246361331772874
"941","06037620102",0.00162088645430119
"942","06037651002",0.00314679090459481
"943","06037910501",0.00420216944345214
"944","06073008006",0.00188257548871248
"945","06037310601",0.0174079240552591
"946","06059110115",0.00523352812266898
"947","06037132900",0.0112576809308542
"948","06059087405",0.00339826113418811
"949","06037122121",0.00163610607957583
"950","06037226410",0.000133450892453548
"951","06037269906",0.00125538116614645
"952","06037433901",0.000187308792532639
"953","06037481001",0.00243999536915833
"954","06037553601",0.00365975960233409
"955","06037600302",0.00203508864542154
"956","06037920329",0.0591607440717669
"957","06059063102",0.0107383391768356
"958","06059075002",0.00528789724705498
"959","06073006801",0.000266419475891251
"960","06073008501",0.00314429474597258
"961","06037700102",0.00104987213266786
"962","06037241001",0.00213269989080588
"963","06037207103",0.000744710771825455
"964","06037213402",0.000637625421196172
"965","06037532200",0.004042781674136
"966","06037534102",0.000688022458424568
"967","06037103102",0.0215103409919586
"968","06037104201",0.04345491908746
"969","06037104204",0.106807903979121
"970","06037104703",0.00497413135751395
"971","06037106111",0.15351619583164
"972","06037106113",0.0580882902248442
"973","06037106604",0.0260985442830876
"974","06037106643",0.0817262948382467
"975","06037106646",0.0167535343903759
"976","06037108202",0.209466090223739
"977","06037109500",0.0132401286571334
"978","06037109700",0.00724771565258213
"979","06037111201",0.0173099317997902
"980","06037113232",0.0183931865311889
"981","06037113235",0.0508146283947527
"982","06037113301",0.0085939745017407
"983","06037115201",0.0064516944284767
"984","06037115301",0.00755406590383501
"985","06037117202",0.00822091206940557
"986","06037117520",0.00118697007419792
"987","06037119002",0.00729574543591675
"988","06037119342",0.000993032261530293
"989","06037119400",0.00480733339357454
"990","06037120103",0.000520218155352397
"991","06037120108",0.00157744314610622
"992","06037120300",0.00626577348601217
"993","06037121010",0.00798340705942729
"994","06037121102",0.128625131278293
"995","06037121801",0.00188930637084009
"996","06037122000",0.0126696569243087
"997","06037123104",0.00288849877888381
"998","06037123204",0.00125413124741744
"999","06037123420",0.00304616296260064
"1000","06037123902",0.00288202547598761
"1001","06037124300",0.00314708080762603
"1002","06037124600",0.00542315166040223
"1003","06037125200",0.00459982343999253
"1004","06037125600",0.00360371722210235
"1005","06037127103",0.00111202861994371
"1006","06037127606",0.00156282168446264
"1007","06037128102",0.00224719658950797
"1008","06037128400",0.0174831321756277
"1009","06037131020",0.00572299527511959
"1010","06037132001",0.00386147972114332
"1011","06037132101",0.00246664524679521
"1012","06037320201",0.0296350112926616
"1013","06037400204",0.117397850888509
"1014","06037400205",0.459564150212973
"1015","06037400207",0.0945034422106847
"1016","06037400304",0.0204128017148491
"1017","06037400404",0.300988829672555
"1018","06037400501",0.159151308354856
"1019","06037400604",0.0643082146838099
"1020","06037195500",0.00313769215804783
"1021","06037197200",0.00222416039907151
"1022","06037199000",0.00320638739174642
"1023","06037199300",0.0127895317315844
"1024","06037199800",0.00135082235857027
"1025","06037201501",0.00138074865892598
"1026","06037201504",0.000539040268047733
"1027","06037201602",0.00140387973750141
"1028","06037201700",0.00243335693066708
"1029","06037203600",0.0011603582018179
"1030","06037203720",0.000555748323396742
"1031","06037203900",0.000359296345663472
"1032","06037204200",0.000252523311857289
"1033","06037204410",0.000429171483817918
"1034","06037239201",0.00046569172590877
"1035","06037239602",0.000367089238060319
"1036","06037240200",0.00137525633493214
"1037","06037240800",0.0015187590039659
"1038","06037241120",0.00157044163884555
"1039","06037241202",0.00279539973510236
"1040","06037243100",0.00134027459236764
"1041","06037261200",0.184797033446105
"1042","06037262200",0.199690079672292
"1043","06037262302",0.0655530389664372
"1044","06037262802",0.0993767878578529
"1045","06037265301",0.0222931980223336
"1046","06037132700",0.00566920097352047
"1047","06037133100",0.0125094786260259
"1048","06037134421",0.0186572603195557
"1049","06037134423",0.0135866463898037
"1050","06037135114",0.00922252880586296
"1051","06037135202",0.0160280694384421
"1052","06037137201",0.020003770815662
"1053","06037137504",0.0737646926232729
"1054","06037139401",0.00937322370094814
"1055","06037139600",0.0254597418115505
"1056","06037139703",0.0834204847903223
"1057","06037139801",0.0376684794782783
"1058","06037141102",0.00378893261546957
"1059","06037204820",0.000256856740259316
"1060","06037204920",0.000726812630039683
"1061","06037206010",0.00327220755612635
"1062","06037207101",0.000685791000151187
"1063","06037207400",0.0020763079636151
"1064","06037208000",0.00225040352964449
"1065","06037208501",0.000574719953349362
"1066","06037209103",0.000294022731423716
"1067","06037211000",0.00418362552451742
"1068","06037211500",0.00133424943900856
"1069","06037211803",0.000205285256880178
"1070","06037212202",0.000331130951362479
"1071","06037212305",0.000159765986029648
"1072","06037212502",0.000419559214657126
"1073","06037213100",0.000790991446853127
"1074","06037213401",0.000315338241657234
"1075","06037265700",0.013207162079587
"1076","06037267300",0.00208060346746972
"1077","06037267700",0.00482914383891413
"1078","06037269100",0.00604510390216955
"1079","06037269500",0.00699934731174119
"1080","06037269602",0.0010542069014843
"1081","06037269903",0.00172721791302461
"1082","06037269905",0.00140497195911254
"1083","06037269907",0.00167280493527917
"1084","06037271300",0.00870640424139448
"1085","06037271400",0.00635786756646519
"1086","06037271500",0.00553816429935388
"1087","06037272201",0.00109114837733055
"1088","06037273200",0.00829391853809022
"1089","06037273700",0.00833518125716057
"1090","06037141202",0.00418883655701654
"1091","06037141304",0.00701294725915282
"1092","06037141600",0.0684782025828149
"1093","06037143300",0.00632658667589156
"1094","06037143602",0.00463361693016218
"1095","06037143901",0.103620729635065
"1096","06037181000",0.0667872208094766
"1097","06037183222",0.00636648056602803
"1098","06037183520",0.00295328861634787
"1099","06037185100",0.015824433202322
"1100","06037185203",0.00248940041575701
"1101","06037186301",0.00458454933049417
"1102","06037214501",0.00160705702111714
"1103","06037214503",0.000485837483836641
"1104","06037216300",0.00270841010875768
"1105","06037216900",0.0029541540737474
"1106","06037218210",0.0013304676367881
"1107","06037218300",0.00329000554664568
"1108","06037219010",0.000656203336019991
"1109","06037219700",0.00397583126088948
"1110","06037221210",0.00053736436963032
"1111","06037221302",0.000688416624650386
"1112","06037221602",0.000723462869566031
"1113","06037222200",0.000717083423653479
"1114","06037222600",0.000969519827222458
"1115","06037224200",0.000179536931091083
"1116","06037224410",0.000213622587850461
"1117","06037275200",0.00195247767241167
"1118","06037275602",0.010865514213178
"1119","06037276100",0.00304284770505744
"1120","06037277100",0.00383727816007028
"1121","06037291130",0.00207432562545803
"1122","06037291300",0.00437478736047539
"1123","06037294110",0.00141434265082395
"1124","06037294301",0.00105400840069785
"1125","06037294620",0.00122022496284332
"1126","06037294900",0.00195603442150886
"1127","06037296902",0.00531088973143255
"1128","06037297110",0.00184363625545832
"1129","06037297400",0.0562092105951945
"1130","06037300400",0.0389768834317901
"1131","06037186401",0.00366321429529881
"1132","06037188100",0.00868931527901578
"1133","06037189300",0.0235864584391922
"1134","06037189702",0.0232903565848336
"1135","06037190301",0.00508207397080239
"1136","06037190700",0.00795588029244655
"1137","06037190901",0.0046269607715982
"1138","06037191302",0.00500541770828842
"1139","06037191500",0.000943920363224924
"1140","06037191901",0.00304204167779119
"1141","06037192510",0.000502527598701702
"1142","06037194101",0.0428550643187508
"1143","06037195300",0.0041886453694094
"1144","06037621301",0.00354573773421699
"1145","06037224600",0.000341027857771726
"1146","06037226002",0.00121287367477009
"1147","06037226700",0.000373017876952706
"1148","06037227010",0.000274737891067607
"1149","06037228310",0.000263480811947428
"1150","06037228600",0.000302799438051285
"1151","06037229410",0.000557467439620297
"1152","06037231100",0.000418373097599899
"1153","06037231900",0.000506480039773948
"1154","06037232600",0.00151706298282099
"1155","06037232800",0.000443311941140676
"1156","06037234502",0.00098424973736466
"1157","06037235202",0.00162508589098149
"1158","06037236100",0.00278905492129449
"1159","06037237500",0.000649427890685639
"1160","06037238100",0.00187932386571957
"1161","06037300702",0.169010739294663
"1162","06037300901",0.112023738911841
"1163","06037301501",0.00427506995012236
"1164","06037301602",0.00789181032112775
"1165","06037302003",0.0010396282530558
"1166","06037302201",0.00219967540975074
"1167","06037302505",0.00213932241759553
"1168","06037310100",0.227062678380627
"1169","06037310701",0.00826375287787652
"1170","06037311000",0.00504534096822451
"1171","06037311200",0.0034956084754329
"1172","06037311700",0.0183801662897128
"1173","06037320100",0.0751851711206496
"1174","06037602508",0.00127197772719809
"1175","06037602600",0.00393630577075594
"1176","06037603001",0.00198778903912231
"1177","06037603301",0.00170581652775077
"1178","06037603704",0.00112870629975933
"1179","06037603900",0.00227276023493503
"1180","06037620301",0.00641394647296585
"1181","06037620305",0.00783942917312482
"1182","06037620701",0.00171251625868065
"1183","06037620901",0.0048084099369405
"1184","06037621400",0.00910725773497656
"1185","06037650502",0.00301689875714675
"1186","06037650603",0.00293242610725729
"1187","06037650902",0.00406309836505761
"1188","06037405302",0.00269020617819666
"1189","06037401102",0.011698959649059
"1190","06037401202",0.0211187672230404
"1191","06037401304",0.107045761767332
"1192","06037401800",0.0448777769510509
"1193","06037401902",0.0198783449652281
"1194","06037402200",0.0357580008702995
"1195","06037403000",0.0285160585488031
"1196","06037403312",0.0526554501156518
"1197","06037403322",0.0435517287692281
"1198","06037651101",0.0225701646055459
"1199","06037651401",0.00261327911697671
"1200","06037670100",0.00424903512394047
"1201","06037670202",0.0334428242028759
"1202","06037670411",0.0346560409480467
"1203","06037670416",0.157596809826326
"1204","06037700200",0.00551993653501305
"1205","06037700902",0.00688822601903921
"1206","06037701100",0.0510593766617548
"1207","06037701601",0.00543252533061317
"1208","06037702002",0.00753082247041015
"1209","06037403324",0.188445926864851
"1210","06037403407",0.0242019346721384
"1211","06037403500",0.0492015051578715
"1212","06037403802",0.00710122534689825
"1213","06037404000",0.0026522072596546
"1214","06037404503",0.00116171285312643
"1215","06037404701",0.00111854511346559
"1216","06037404703",0.000865709944692327
"1217","06037405102",0.00158622851206237
"1218","06037405500",0.00277692900125244
"1219","06037406300",0.0323643871020799
"1220","06037702400",0.00761836245358313
"1221","06037702502",0.00661633101671439
"1222","06037703002",0.0101421978352281
"1223","06037800102",1.95093393373744
"1224","06037800204",0.201475527019689
"1225","06037800329",0.899827215568516
"1226","06037406701",0.0014095926924556
"1227","06037407001",0.000729636387943332
"1228","06037407301",0.00121122612557786
"1229","06037407701",0.00205141497917856
"1230","06037407802",0.00562912654966197
"1231","06037408003",0.00203877148187726
"1232","06037408139",0.00142979286306448
"1233","06037408211",0.0589208024770195
"1234","06037408301",0.00261676688059101
"1235","06037408302",0.0139755277041457
"1236","06037408503",0.0944513890835049
"1237","06037408623",0.0114067672803573
"1238","06037800330",1.0490410250297
"1239","06037800332",0.0922521690230985
"1240","06037800408",1.16661014778494
"1241","06037800504",1.46062382530792
"1242","06037900102",5.46852979227626
"1243","06059001402",0.00684547469941895
"1244","06059001501",0.0239343971015953
"1245","06059001602",0.025457137372017
"1246","06059001802",0.00632170592668611
"1247","06059011300",0.0178663618457846
"1248","06059011502",0.00683120003466966
"1249","06059011710",0.00695537630569833
"1250","06059011716",0.00780081889513993
"1251","06059011718",0.00649397741942222
"1252","06059021810",0.00781415120619985
"1253","06059021812",0.0193402066720191
"1254","06059021814",0.0568268692174281
"1255","06037408624",0.0200595487342288
"1256","06037408626",0.0443621010112867
"1257","06037408628",0.044016388517371
"1258","06037408630",0.00135997408441787
"1259","06037408705",0.0251058818037248
"1260","06037408800",0.0113727393075166
"1261","06037430200",0.0383842049058737
"1262","06037430302",0.0130295211978049
"1263","06037430802",0.00137621741207326
"1264","06037430901",0.00736803723259012
"1265","06037431002",0.00966583872697758
"1266","06037431501",0.000573053493973161
"1267","06037432201",0.00112902698655618
"1268","06037900104",0.524796580829805
"1269","06037900504",0.0320576258428744
"1270","06037900507",0.0121822579286838
"1271","06037900606",0.00106777386152045
"1272","06037900803",0.00254114653664095
"1273","06037901003",0.00964688171248933
"1274","06037901009",0.00549131624375875
"1275","06037901101",0.0184699138770883
"1276","06037910002",0.839959840084306
"1277","06037910202",0.0511465338779891
"1278","06037910206",0.355205572584642
"1279","06037910502",0.00289039076398661
"1280","06059021815",0.816201291571869
"1281","06059021822",0.195066787201932
"1282","06059021823",0.0193808005481721
"1283","06059021825",0.0994875950143122
"1284","06059021827",0.143987452409933
"1285","06059021830",0.0309834927557281
"1286","06059021903",0.0211890945688422
"1287","06059021905",0.0497729933771216
"1288","06059021916",0.0334400321355779
"1289","06059032003",0.0899497820901207
"1290","06037432401",0.000488571643016485
"1291","06037433200",0.000450727541138863
"1292","06037433304",0.00020622643656822
"1293","06037433503",0.000200638616275268
"1294","06037434001",0.00052662151041614
"1295","06037460000",0.0617910220738081
"1296","06037460401",0.105910463810753
"1297","06037461000",0.0345846035417896
"1298","06037461200",0.0336931915497778
"1299","06037461902",0.00356874884593615
"1300","06037462201",0.00229066081070059
"1301","06037910603",0.00310822682187231
"1302","06037910707",0.0198898362315949
"1303","06037910716",0.00318120975905534
"1304","06037910807",0.0691076026518635
"1305","06037910809",0.201567329067564
"1306","06037911001",3.30982679320951
"1307","06037920026",0.238969130355252
"1308","06037920031",0.210903007199869
"1309","06037920034",0.0912722050829617
"1310","06059021924",2.38086753783932
"1311","06059032028",0.0845641120779857
"1312","06059032030",0.0737474493002339
"1313","06059032035",0.0349481768638121
"1314","06059032042",0.106577004856728
"1315","06059032045",0.112004000609477
"1316","06059032050",0.0545799765377554
"1317","06059032053",0.13535828790258
"1318","06037462500",0.00775133692752733
"1319","06037463000",0.00539559334592139
"1320","06037463200",0.00473426531317594
"1321","06037463800",0.0205461005755818
"1322","06037464000",0.012974158471252
"1323","06037480201",0.00195942325955409
"1324","06037480703",0.00457131014797808
"1325","06037480803",0.00327904014034423
"1326","06037481103",0.00180936365275596
"1327","06037481402",0.0015735514287077
"1328","06037481603",0.000605517946066274
"1329","06037481604",0.000821908088779015
"1330","06037481712",0.000605187477368155
"1331","06037920044",0.00631177374054176
"1332","06037920106",1.30513720649231
"1333","06037920109",0.0622072038182305
"1334","06037920303",1.76328147026863
"1335","06037920313",0.088770703051078
"1336","06037920331",0.0250307869092905
"1337","06037920336",0.0225968407756657
"1338","06037980003",1.36988999931669
"1339","06037980006",0.0179949149958211
"1340","06059032058",0.199317043089605
"1341","06059042109",0.0861169978419325
"1342","06059042206",0.0282903894050197
"1343","06059042315",0.224322269571192
"1344","06059042324",0.154702873153979
"1345","06059042326",0.0637772744602068
"1346","06059042329",0.0872408730561559
"1347","06059042338",0.0534746069029708
"1348","06059052408",0.0753954336933898
"1349","06059052417",0.0146298663566851
"1350","06059052419",0.0224932622044917
"1351","06037481714",0.000596592378108671
"1352","06037481901",0.00241915277551518
"1353","06037482002",0.00318434165934081
"1354","06037482101",0.00151745728870193
"1355","06037482202",0.000533817921590024
"1356","06037482303",0.0008143325248805
"1357","06037482401",0.00069870386730677
"1358","06037482521",0.00127060398212392
"1359","06037482701",0.00137291562159056
"1360","06037500500",0.00198442626132685
"1361","06037500900",0.00258011841723129
"1362","06037501200",0.00587253625816666
"1363","06037502003",0.00168459346539915
"1364","06037502005",0.00250669541846615
"1365","06037980008",0.00998327652924229
"1366","06037980020",0.145013406213949
"1367","06037980022",0.0674444579697374
"1368","06037980028",0.0262022875919177
"1369","06037980031",0.0507840382439276
"1370","06059052502",0.0139415823181379
"1371","06059052506",0.00620784803846577
"1372","06059052514",0.0239013730603163
"1373","06059052524",0.0243406157615822
"1374","06059052527",0.0222384561217014
"1375","06059062611",0.0227409253819205
"1376","06059062614",0.082750390925817
"1377","06059062632",0.488084104731959
"1378","06059062644",0.0888116890698091
"1379","06059062647",0.0720537771472503
"1380","06037502601",0.00352871376574186
"1381","06037502901",0.00277438087286276
"1382","06037503201",0.00301033799205458
"1383","06037503301",0.00536672124238478
"1384","06037503703",0.0158379557899228
"1385","06037503802",0.00828258361324024
"1386","06037504101",0.0025093928015295
"1387","06037530004",0.00338935723592551
"1388","06037530302",0.000952083066241624
"1389","06037530700",0.00206734600237606
"1390","06037531201",0.000454675040052348
"1391","06037531301",0.000706169136012313
"1392","06037531604",0.000409698153931574
"1393","06037531800",0.000689250295641278
"1394","06059062649",0.126650436501528
"1395","06059062701",0.0182720329100535
"1396","06059063004",0.0523499722465817
"1397","06059063005",0.0124916488234285
"1398","06059063008",0.0344584751549678
"1399","06059063009",0.0202774674088269
"1400","06059063103",0.00690189723473923
"1401","06059063202",0.00712989327338602
"1402","06059063400",0.0484690186065134
"1403","06059063702",0.00913105994701639
"1404","06059063807",0.018048307176889
"1405","06059063905",0.00951619823443724
"1406","06059074006",0.00213118233335773
"1407","06059074106",0.0138348299280926
"1408","06037532604",0.000171994637496469
"1409","06037532900",0.000780943471101449
"1410","06037533203",0.000264016260583363
"1411","06037533401",0.000325649103912252
"1412","06037533503",0.000118810167839802
"1413","06037533803",0.000528757192499847
"1414","06037533806",0.00108484905443697
"1415","06037534002",0.000786930679244823
"1416","06037534302",0.00033906999545393
"1417","06037534403",0.000209253369808167
"1418","06037534406",0.000344416783929992
"1419","06037534501",0.00045538976165305
"1420","06037534803",0.000411043538216455
"1421","06037534804",0.000241270930033409
"1422","06037534900",0.00100339942138897
"1423","06059074108",0.00740894117589289
"1424","06059074502",0.00247654651399998
"1425","06059074801",0.00303223423544753
"1426","06059074901",0.00358305166445822
"1427","06059075202",0.00411781606768774
"1428","06059075303",0.00466531920718848
"1429","06059075403",0.00707730289686206
"1430","06059075515",0.0693068486048992
"1431","06059075604",0.108219464157406
"1432","06059075808",0.00683774852834692
"1433","06059075813",0.015326390998393
"1434","06059075902",0.00840642474256551
"1435","06037535300",0.00101414013697076
"1436","06037535502",0.000318461802994356
"1437","06037535701",0.000518082252020281
"1438","06037536000",0.00186752562515938
"1439","06037536104",0.00361528512210983
"1440","06037540201",0.000501832915352983
"1441","06037540600",0.00201457151557194
"1442","06037540800",0.00461917612470267
"1443","06037541400",0.00193622618461227
"1444","06037541603",0.00245629525897134
"1445","06037542200",0.00279533192326553
"1446","06037542501",0.000971732793165958
"1447","06037542800",0.00119148125031002
"1448","06037543305",0.0183923006364712
"1449","06059076204",0.0211621533884976
"1450","06059076206",0.00846402360813216
"1451","06059086406",0.00280802533201533
"1452","06059086502",0.00302661260818883
"1453","06059086602",0.00390386179167242
"1454","06059087002",0.00505256445955056
"1455","06059087102",0.00499577236988926
"1456","06059087403",0.00167616958690686
"1457","06059087701",0.00451728847570127
"1458","06059087704",0.00586782444699324
"1459","06059087806",0.00369406368353197
"1460","06059088101",0.0102955850823292
"1461","06059088202",0.00430615202201461
"1462","06059088301",0.00754360119540283
"1463","06059088403",0.00360446019129541
"1464","06037543501",0.00527739779600645
"1465","06037543603",0.00354895087538175
"1466","06037543903",0.00269725404574501
"1467","06037550100",0.00389966816371246
"1468","06037550500",0.00616348638712528
"1469","06037550800",0.00471745171939717
"1470","06037551300",0.00287874959234322
"1471","06037551402",0.00216470253950675
"1472","06037552200",0.00373965766100627
"1473","06037552302",0.00180807541708745
"1474","06037552602",0.00241908640286059
"1475","06037553100",0.00496273152827367
"1476","06037553701",0.00181893551140273
"1477","06037553902",0.00166673922753663
"1478","06059088601",0.00594001979193195
"1479","06059088701",0.00595975385476639
"1480","06059088901",0.00614802875708094
"1481","06059089003",0.00400467307354545
"1482","06059089102",0.00574966647236024
"1483","06059099212",0.00565575322093803
"1484","06059099220",0.0219256166203811
"1485","06059099223",0.00404020808524928
"1486","06059099229",0.0185436834966044
"1487","06059099242",0.00541338168543114
"1488","06059099244",0.010397039986316
"1489","06059099305",0.00955002606211565
"1490","06059099402",0.0115518976028359
"1491","06059099411",0.00587798280176998
"1492","06059099415",0.130192543296544
"1493","06037554201",0.00153571297498152
"1494","06037554405",0.00183054629015952
"1495","06037554512",0.00674492817293659
"1496","06037554516",0.00484099145711604
"1497","06037554518",0.00355169946342639
"1498","06037554521",0.0137341945404667
"1499","06037554802",0.00354335989707654
"1500","06037554900",0.00619222900545162
"1501","06037555001",0.00525098451936162
"1502","06037555211",0.00314298845516386
"1503","06037570204",0.000866647558416442
"1504","06037570303",0.00138573909240414
"1505","06037570701",0.00612030840041154
"1506","06037570800",0.00841711229156084
"1507","06059099506",0.0323673327868854
"1508","06059099511",0.00842744882216562
"1509","06059099605",0.00666963871617969
"1510","06059099702",0.00677265759775507
"1511","06059110001",0.00592128037035127
"1512","06059110004",0.00689542247151492
"1513","06059110007",0.0148661338892765
"1514","06059110106",0.00349280696502516
"1515","06059110113",0.0164838958068468
"1516","06059110116",0.00435175715017764
"1517","06059110302",0.00884273606209439
"1518","06059110500",0.0208563376411643
"1519","06037571000",0.00711357320198318
"1520","06037571600",0.000787838906030729
"1521","06037572100",0.00169900106029615
"1522","06037572600",0.00234263247844442
"1523","06037573003",0.000828002166351269
"1524","06037573700",0.00745960545842737
"1525","06037574100",0.00958448296706156
"1526","06037574300",0.0154856701242502
"1527","06037574901",0.00688061864782405
"1528","06037575002",0.00214325690918863
"1529","06037575500",0.00254209061475178
"1530","06037576301",0.00100967729216263
"1531","06037576403",0.000725408153669843
"1532","06037576802",0.00333951374763802
"1533","06037576903",0.00072604113378069
"1534","06037577603",0.0274468553162543
"1535","06037600201",0.00146122302926613
"1536","06037600602",0.00172320559286569
"1537","06037600912",0.00280516456982499
"1538","06037601303",0.00135376755809082
"1539","06037601801",0.000345058589382947
"1540","06037601900",0.0014492763832134
"1541","06037602004",0.00147535611981459
"1542","06037602104",0.000511546295231574
"1543","06037602106",0.000581468188792465
"1544","06037602302",0.00274511471429023
"1545","06037602402",0.00175382857031668
"1546","06037602504",0.000561554269106899
"1547","06037400900",0.0213907780821519
"1548","06073015502",0.358948363608514
"1549","06073016000",0.00287637599040641
"1550","06073016202",0.0111099415644606
"1551","06073016504",0.00179551762643671
"1552","06073016607",0.0225791728732442
"1553","06073016701",0.0134798399836208
"1554","06073016802",0.335793818932158
"1555","06073016807",0.0356117900838739
"1556","06073016901",0.556405789975004
"1557","06073017021",0.517309539436493
"1558","06073017030",0.341051899698595
"1559","06073017032",0.0370814134207384
"1560","06073017043",0.00555987040146148
"1561","06073017046",0.00859414032253387
"1562","06073017051",0.00895519003758273
"1563","06073017053",0.0239837190701157
"1564","06073017106",0.250635512684298
"1565","06073017304",0.0114081325591524
"1566","06073017401",0.0132706622335635
"1567","06073017404",0.0189795203982621
"1568","06073017801",0.01474733613578
"1569","06073017809",0.00538746909154499
"1570","06073017811",0.0115477127625454
"1571","06073017813",0.0169232737282436
"1572","06073018000",0.00794050634156119
"1573","06073018300",0.0173157987135109
"1574","06073018400",0.00222885410862163
"1575","06073018504",0.0130156395623254
"1576","06073018511",0.00330347247091044
"1577","06073018513",0.0219506803047682
"1578","06073018514",0.00951309375029997
"1579","06073018517",0.005207976751613
"1580","06073018611",0.214064094410448
"1581","06083000400",0.0228265041026343
"1582","06083000502",0.0341720286318613
"1583","06073018613",0.00779435543647397
"1584","06073018803",0.450457328930164
"1585","06073019205",0.00790367276353094
"1586","06073019207",0.171498307386478
"1587","06073019301",0.00913358791092347
"1588","06073019502",0.00101476886723726
"1589","06073019702",0.00750457440866057
"1590","06073019902",0.00998197571033122
"1591","06073019905",0.00890774359357446
"1592","06083000900",0.0236916130852052
"1593","06083001306",0.221060193969263
"1594","06083001500",0.462466125218326
"1595","06083001903",0.388340147478369
"1596","06083002005",0.101434620975896
"1597","06083002013",0.119665215582284
"1598","06083002206",0.00691268938651276
"1599","06083002404",0.00677383443310894
"1600","06111000600",0.0765063406778877
"1601","06111000701",0.0575325807873819
"1602","06111000800",3.39462562081592
"1603","06073020019",0.0052673086679281
"1604","06073020022",0.021231132625031
"1605","06073020029",0.00788008106101017
"1606","06073020108",0.00144080434463504
"1607","06073020210",0.00333858492081181
"1608","06073020214",0.0027651835215092
"1609","06073020305",0.00527994846093903
"1610","06073020405",0.0189336599749553
"1611","06073020706",0.129366267723687
"1612","06083002604",0.197515268677104
"1613","06083002606",10.2242150712311
"1614","06083002703",0.0290825604858524
"1615","06083002707",0.0163107839938694
