GEOID,Probs
6037920111,0.009815012
6037920018,0.00978982
6037480600,0.00976694
6111003900,0.009733336
6037431002,0.009665839
6037901003,0.009646882
6037532400,0.009636988
6037186302,0.009624424
6037574100,0.009584483
6037277000,0.009568865
6073017044,0.009565386
6073017035,0.009555233
6059099305,0.009550026
6059099602,0.009543552
6111008700,0.009535142
6059063905,0.009516198
6073018514,0.009513094
6037920038,0.009501942
6059099216,0.009477965
6037402301,0.009475741
6073013419,0.009417605
6037910210,0.009405592
6037503402,0.00939607
6037461700,0.009395591
6037139401,0.009373224
6037111301,0.009372416
6059076101,0.009362201
6037128702,0.009354507
6037106407,0.009283204
6059001705,0.009272913
6073013504,0.009272836
6037543306,0.009260586
6037980001,0.009255288
6037571200,0.009253572
6073017006,0.009249465
6037530003,0.009229354
6037135114,0.009222529
6059110401,0.009192183
6037910404,0.009187966
6059099307,0.009186562
6037403402,0.00917125
6059099215,0.0091639
6037276601,0.009143978
6073016401,0.009138895
6073019301,0.009133588
6059063702,0.00913106
6037137103,0.009107725
6037621400,0.009107258
6037117302,0.00908202
6059099237,0.009058607
6037980010,0.009049147
6059099238,0.009034117
6059011403,0.008995474
6059087602,0.008987458
6073013503,0.008979203
6073017051,0.00895519
6073015601,0.008945749
6073020105,0.008942815
6059001401,0.008931416
6037554522,0.008916729
6059052515,0.008910407
6037402001,0.00890893
6073019905,0.008907744
6037106408,0.008903931
6059075806,0.008865961
6059099306,0.008858716
6059088302,0.008850951
6073017041,0.008850149
6059110302,0.008842736
6059099246,0.008831129
6073020707,0.008830937
6037502802,0.008823966
6073017604,0.008753782
6111008800,0.008750637
6037910209,0.00874448
6073016616,0.008743724
6037111202,0.008742388
6037502902,0.008738366
6037480500,0.0087308
6073009509,0.008706645
6037271300,0.008706404
6037577100,0.00869632
6037188100,0.008689315
6037543321,0.008670578
6037121210,0.008655013
6073019808,0.008650842
6073020026,0.008649047
6073019804,0.008645602
6059099245,0.008633763
6037113101,0.008594724
6073017046,0.00859414
6037113301,0.008593975
6037264102,0.008571456
6037297201,0.00855065
6073017022,0.008531753
6037181600,0.008526409
6037143400,0.008520197
6059099231,0.008514665
6073013411,0.008502773
6037296500,0.008471471
6059076206,0.008464024
6037701801,0.008446443
6059099511,0.008427449
6037570800,0.008417112
6059075902,0.008406425
6059099217,0.008395186
6111003013,0.008382106
6073017040,0.008369137
6037273700,0.008335181
6037111400,0.008327439
6059075506,0.008324554
6037273200,0.008293919
6037703100,0.008288154
6037503802,0.008282584
6059063802,0.008278506
6037310701,0.008263753
6059021809,0.008240835
6037187102,0.008234525
6037402406,0.008221439
6037117202,0.008220912
6037310703,0.008166007
6037106648,0.008144648
6059076000,0.00813312
6083001102,0.008123834
6059099604,0.008115765
6059099232,0.008095025
6037574601,0.008088404
6037265520,0.008086951
6073017052,0.00806882
6037273402,0.008065776
6073010300,0.008018514
6037503801,0.008016054
6037702600,0.007997368
6037121010,0.007983407
6059110402,0.007970346
6037190700,0.00795588
6073020023,0.007949369
6073018000,0.007940506
6059110607,0.007925256
6037115202,0.007922852
6037191000,0.007904258
6073019205,0.007903673
6037301602,0.00789181
6037910711,0.00788936
6059086803,0.007887639
6059086407,0.007887226
6037311500,0.007884499
6059076205,0.007883336
6073020029,0.007880081
6059052505,0.00786926
6037503501,0.007839977
6037620305,0.007839429
6059011601,0.007829591
6059110006,0.007828258
6059021810,0.007814151
6059087503,0.007812053
6059011716,0.007800819
6037189102,0.00779853
6073018613,0.007794355
6037463900,0.007779015
6037504001,0.007751683
6037462500,0.007751337
6037135111,0.007731952
6037134304,0.00773081
6059063908,0.007725923
6059110111,0.007712448
6037503601,0.007710097
6037113421,0.007699034
6037297120,0.007679615
6059001103,0.007626331
6037273600,0.00762334
6037532303,0.007622178
6037702400,0.007618362
6059110201,0.007607553
6059099311,0.007601626
6037115401,0.007595998
6111004200,0.007586654
6037275302,0.007569122
6037115301,0.007554066
6059086701,0.007551758
6037113401,0.007550061
6059088301,0.007543601
6059063906,0.007541006
6037980005,0.00754019
6037131600,0.00753372
6037402600,0.007531513
6037702002,0.007530822
6073019702,0.007504574
6037267200,0.007497817
6073008303,0.007493996
6037185202,0.00746066
6037573700,0.007459605
6073020017,0.00745108
6059099404,0.007440507
6037570901,0.00741266
6059074108,0.007408941
6037430801,0.007395986
6037189500,0.007392303
6073008365,0.007391581
6073008310,0.007389429
6037463700,0.00738914
6059001403,0.007387597
6037292000,0.007377233
6037273502,0.007373776
6037701902,0.007371677
6037273300,0.007369031
6037195100,0.007368512
6037430901,0.007368037
6037571400,0.007364639
6037273800,0.007361178
6059087200,0.00736101
6073017018,0.007360495
6037702700,0.007354016
6037276000,0.007338567
6037503502,0.007329438
6073017104,0.007327713
6037532304,0.007322861
6073008337,0.007322155
6037406412,0.007305326
6111008600,0.007301125
6059099412,0.007298023
6037119002,0.007295745
6037702801,0.007290851
6037702501,0.007287542
6059011712,0.007273911
6037111302,0.007260062
6111004000,0.00725808
6037296600,0.007256578
6037408724,0.007253664
6059001902,0.007252726
6037109700,0.007247716
6037123601,0.007244355
6037402501,0.007244148
6073017014,0.007230836
6059110114,0.007228667
6037577200,0.007213566
6037264301,0.007211999
6059063201,0.007210519
6037571300,0.007181634
6037402405,0.007179966
6059086802,0.007170276
6037910208,0.007169905
6037482800,0.007143355
6037104704,0.007135264
6083002101,0.00713524
6059063202,0.007129893
6037571000,0.007113573
6037115103,0.00710922
6037461600,0.007104956
6037403802,0.007101225
6037135113,0.007096169
6037463500,0.0070931
6059011722,0.00708585
6037400302,0.007083432
6059011102,0.007081951
6059075403,0.007077303
6037191201,0.007067325
6037462900,0.007056429
6059075701,0.007054779
6059110110,0.007028749
6073008305,0.007024852
6059099310,0.00702411
6037267800,0.00701776
6037141304,0.007012947
6037900609,0.007012494
6037269500,0.006999347
6059075812,0.006991147
6059075807,0.00697526
6037402101,0.006956458
6059011710,0.006955376
6083002102,0.006945398
6037102104,0.006927103
6059001304,0.006925544
6073013309,0.006919799
6083002206,0.006912689
6059063103,0.006901897
6059110004,0.006895422
6083002304,0.006891762
6037700902,0.006888226
6037574901,0.006880619
6037502500,0.006878114
6059011402,0.006873393
6037186100,0.006854484
6059052528,0.006853113
6059099405,0.006845688
6059001402,0.006845475
6037503701,0.006839504
6059075808,0.006837749
6037201302,0.006832219
6059011502,0.0068312
6083002403,0.006798872
6037183101,0.006798246
6037650401,0.006786679
6037122200,0.006775316
6083002404,0.006773834
6059099702,0.006772658
6059099512,0.006749426
6037404401,0.006745419
6037554512,0.006744928
6059087103,0.006742614
6037609900,0.006736587
6037113322,0.006725779
6059099701,0.006703879
6037461502,0.006702556
6073018100,0.006701677
6059075404,0.006700838
6037121900,0.006698244
6037265601,0.006682216
6037134901,0.006679912
6059099605,0.006669639
6037577300,0.006652428
6059099703,0.006633336
6037124700,0.006632555
6037185204,0.006630743
6037702502,0.006616331
6059099406,0.006614229
6073009804,0.006601142
6059086801,0.00657612
6037109300,0.00656086
6037573402,0.006556893
6059110104,0.006555017
6037402303,0.006551952
6037128500,0.00654954
6059001303,0.006542211
6059011101,0.006541307
6037620303,0.006539045
6059110301,0.006536397
6037124000,0.006533412
6059110606,0.006513964
6037311100,0.006510884
6037650901,0.00650597
6059011718,0.006493977
6037115201,0.006451694
6037311802,0.006430711
6037620301,0.006413946
6073017055,0.006409457
6073008360,0.006409043
6037132002,0.006379951
6111004101,0.006377488
6073008330,0.006374684
6037500700,0.00636828
6037183222,0.006366481
6037271400,0.006357868
6037272100,0.006355352
6059099227,0.006338772
6037109800,0.006334051
6037143300,0.006326587
6059001802,0.006321706
6037408303,0.006319122
6037920044,0.006311774
6073015200,0.006301359
6037143100,0.006269268
6037120300,0.006265773
6037573800,0.006261844
6037571800,0.006245608
6037401703,0.006242206
6037461300,0.006241543
6037127400,0.006223118
6059052506,0.006207848
6037265202,0.006205105
6059099214,0.006201403
6037554900,0.006192229
6073020500,0.006189087
6037117303,0.006189036
6037602700,0.006183509
6037189902,0.0061767
6037980025,0.006175713
6037554519,0.006171526
6037543400,0.0061705
6037117404,0.006167875
6037550500,0.006163486
6059001901,0.006162348
6073008354,0.006162183
6059088901,0.006148029
6073015404,0.006139933
6037570701,0.006120308
6037265305,0.006119009
6037183702,0.00611817
6037901011,0.006115045
6037571900,0.006113142
6059074803,0.006101137
6037901010,0.006094484
6037271701,0.006054038
6037143500,0.006050924
6037269100,0.006045104
6037550300,0.006039165
6037117301,0.006030253
6059075815,0.006027251
6059075811,0.006020642
6059075702,0.006020255
6037123800,0.006018392
6059063903,0.005989713
6059088903,0.005989031
6059001102,0.005988827
6037404402,0.005964418
6059088701,0.005959754
6059088402,0.005954747
6037463102,0.005946431
6059088601,0.00594002
6059088203,0.005933247
6037267600,0.005924173
6059110001,0.00592128
6037401203,0.005906642
6059075805,0.005906125
6059088401,0.005903303
6037301100,0.005892935
6059062626,0.005889897
6037621326,0.005885576
6037551000,0.005882395
6059099411,0.005877983
6059087105,0.005876307
6073017031,0.005873863
6037555102,0.005873022
6037501200,0.005872536
6059087704,0.005867824
6037403722,0.005865631
6111003700,0.005848084
6037530005,0.005840113
6059088201,0.005827635
6037186203,0.005826697
6073018516,0.005812124
6037109400,0.005770864
6059099233,0.005764094
6037543202,0.005763611
6073019302,0.005760181
6059011711,0.005755447
6059089102,0.005749666
6037577504,0.00574216
6037131020,0.005722995
6037536102,0.005705503
6037267902,0.005674588
6037503901,0.005674104
6083000301,0.005673155
6037132700,0.005669201
6073015302,0.005668592
6059075504,0.005662722
6059099212,0.005655753
6059076102,0.005642829
6059099235,0.005640703
6037407802,0.005629127
6059087703,0.005614972
6059087601,0.005614536
6037462400,0.005612541
6037406402,0.005603926
6073016100,0.005595929
6037408631,0.005595752
6037600702,0.005588207
6037271902,0.005587365
6037125100,0.005580865
6073018512,0.005578453
6073017043,0.00555987
6037701802,0.005552868
6073009502,0.005551526
6037651102,0.005538862
6037271500,0.005538164
6037271600,0.005533935
6037700200,0.005519937
6073013311,0.005519822
6037651221,0.00551965
6059099202,0.005519303
6073017702,0.005515333
6073010402,0.005514158
6037463400,0.005512315
6073013412,0.005510107
6037128602,0.005502847
6037901009,0.005491316
6037301300,0.005480855
6059088501,0.005471731
6037901008,0.005471281
6059110102,0.005456575
6037602900,0.005454044
6073016613,0.00544557
6037111205,0.00544454
6037275311,0.005437545
6037980013,0.005437147
6111003801,0.005435495
6037701601,0.005432525
6059063701,0.005431767
6073009706,0.005431353
6037134800,0.005426108
6073017603,0.005425214
6037574800,0.005424472
6059099251,0.00542328
6037124600,0.005423152
6059088602,0.005422627
6059099242,0.005413382
6037576700,0.005398939
6037463000,0.005395593
6059099241,0.005394324
6037571101,0.005391439
6073017809,0.005387469
6073020021,0.005379444
6037276400,0.005373601
6059099234,0.005367656
6037503301,0.005366721
6037910713,0.005354302
6037702201,0.005349117
6059099250,0.005346972
6037541002,0.005335961
6037109604,0.005335933
6037302401,0.005332715
6059086903,0.005332461
6059087001,0.005331517
6059110202,0.005327479
6037502801,0.005326164
6059086902,0.005324416
6059086901,0.005318515
6037296902,0.00531089
6037128302,0.005310817
6037501300,0.005309913
6059075002,0.005287897
6037480400,0.005287892
6073015403,0.005284108
6073020305,0.005279948
6037543501,0.005277398
6037119800,0.005272218
6073020019,0.005267309
6059075100,0.005265467
6059075901,0.005263912
6037702202,0.005261388
6037131900,0.005255296
6073019809,0.00525334
6037555001,0.005250985
6037131800,0.005250552
6059099410,0.005235275
6037123901,0.005234169
6059110115,0.005233528
6059110303,0.005212121
6073018517,0.005207977
6059099230,0.005200061
6037570001,0.005191188
6073020211,0.005178171
6037571504,0.005177539
6059099801,0.005175422
6037430902,0.005174749
6037464200,0.005159362
6037462700,0.005133111
6037910712,0.005132451
6059088702,0.005124452
6037119700,0.005110243
6037571102,0.005108644
6073012502,0.005106626
6037703200,0.005100238
6037132300,0.005092585
6059063808,0.005089746
6037406000,0.00508772
6059110005,0.005086285
6037190301,0.005082074
6073008313,0.005065164
6037264103,0.005064814
6073019403,0.005064316
6037502100,0.005060679
6059087002,0.005052564
6059099224,0.005051004
6037123301,0.005047294
6037311000,0.005045341
6037201110,0.005041297
6037276500,0.005032978
6059074107,0.005027666
6037274100,0.005027066
6037577400,0.005008233
6037191302,0.005005418
6059011720,0.004996393
6059087102,0.004995772
6037574201,0.004976202
6037104703,0.004974131
6037553100,0.004962732
6059074200,0.004945772
6037301502,0.004927172
6037402304,0.004921184
6059099226,0.004921174
6073013414,0.00491931
6059075816,0.004895683
6037271100,0.004884804
6037189101,0.004880487
6037128801,0.004879551
6037408141,0.004877538
6059086306,0.004873164
6037602509,0.004867763
6037111100,0.00484904
6037183221,0.004842835
6037910601,0.004842279
6037554516,0.004840991
6059001201,0.004837604
6059110117,0.004832007
6037267700,0.004829144
6059052521,0.004828737
6059110003,0.004828319
6059001202,0.00482743
6059075302,0.004820718
6037301900,0.004820611
6059086501,0.00482061
6037265201,0.004818883
6059087300,0.004815499
6037104810,0.0048149
6059110109,0.004812833
6037311801,0.00481187
6037620901,0.00480841
6111004504,0.004808249
6037577000,0.00480791
6037119400,0.004807333
6059086301,0.004803921
6037554515,0.004777102
6059110011,0.004774997
6059110010,0.004769462
6037551800,0.004751707
6059110203,0.004750472
6059011708,0.004743285
6037236400,0.004741292
6037463200,0.004734265
6037550800,0.004717452
6037102103,0.004716207
6073020601,0.004711493
6059088502,0.004710715
6073018510,0.004698141
6037124400,0.004694901
6037432500,0.004693569
6059074111,0.004691456
6059052522,0.004691297
6037433700,0.004687314
6059110304,0.004682004
6059075505,0.004681123
6037408135,0.00468056
6037117102,0.004674625
6037115104,0.00466936
6059075303,0.004665319
6059087101,0.004649626
6037302102,0.004636738
6037503302,0.004634265
6037143602,0.004633617
6037190901,0.004626961
6037540800,0.004619176
6037125200,0.004599823
6111004711,0.00459919
6037403702,0.004597536
6037186301,0.004584549
6037311300,0.00458419
6059075401,0.004583367
6073020107,0.004580494
6037480703,0.00457131
6037197410,0.004557074
6059099903,0.00455034
6037650701,0.00454711
6037119001,0.004534464
6037109603,0.004533634
6037603702,0.004532322
6037187300,0.004523037
6037540902,0.004519319
6059087701,0.004517288
6037461501,0.004514107
6037190902,0.00451122
6059099904,0.00450112
6037131200,0.004498983
6111003011,0.004497652
6037462100,0.004478215
6037113422,0.004465596
6073015000,0.004457685
6037131300,0.004457203
6037650200,0.004456066
6037910403,0.004455852
6037480704,0.00445029
6037572001,0.004430076
6059086601,0.004428239
6037543100,0.004422258
6037127210,0.004420361
6073018614,0.00441987
6059099803,0.004417153
6037700101,0.00441413
6037131400,0.004414033
6037127711,0.00441303
6059075507,0.004412139
6037408136,0.004411476
6073008347,0.004398698
6037131100,0.00439502
6037121600,0.004393973
6037275603,0.004385297
6059011503,0.004379315
6037189905,0.004374937
6037291300,0.004374787
6037555202,0.004374769
6037570502,0.004372984
6037190802,0.004372733
6037404301,0.004357598
6037543801,0.004354953
6059110116,0.004351757
6073008311,0.004342638
6037132102,0.004321008
6059088202,0.004306152
6037570902,0.004302804
6037271702,0.004295356
6059074004,0.004293378
6059074406,0.004286689
6037571701,0.004281504
6037123602,0.004279987
6037134201,0.004278085
6059088905,0.004276612
6037301501,0.00427507
6037543905,0.004270664
6037141201,0.004269813
6037139303,0.004268546
6037131010,0.004255953
6037403902,0.004253733
6073020309,0.004249907
6037670100,0.004249035
6037406411,0.004229654
6037482402,0.004228767
6037406702,0.004228621
6037900602,0.004226198
6037119202,0.004216939
6037910501,0.004202169
6059099222,0.0041986
6037553200,0.004190078
6037141202,0.004188837
6037195300,0.004188645
6037211000,0.004183626
6037301701,0.004174925
6073010110,0.004170165
6037119900,0.004168054
6037544001,0.004165636
6037554511,0.004159337
6059074005,0.004159163
6059063805,0.004152906
6037238000,0.004145417
6037128601,0.004140519
6111003010,0.00413718
6059074601,0.00413324
6037119201,0.004132329
6037461400,0.004126231
6037573902,0.004124334
6037122122,0.004121599
6059075202,0.004117816
6037536200,0.004116089
6073009304,0.004113301
6059088802,0.004110335
6037123700,0.004101326
6073020109,0.004099571
6037600802,0.004096395
6059089107,0.004095577
6059089105,0.004088924
6037265510,0.004085995
6037120400,0.004076545
6037650902,0.004063098
6059075201,0.004056206
6073017036,0.004055719
6111003802,0.0040478
6037532200,0.004042782
6059099223,0.004040208
6059088801,0.004038477
6037551102,0.004038368
6037123010,0.004034842
6073020025,0.004032896
6037189201,0.004022549
6073013421,0.00402056
6073019701,0.004015367
6059074802,0.004011924
6059089001,0.004009913
6037201402,0.004008324
6037670003,0.004004687
6059089003,0.004004673
6059088904,0.004004053
6059075301,0.004003886
6037271901,0.003998711
6037541001,0.003986074
6037219700,0.003975831
6059089004,0.003973772
6037124500,0.003973652
6037463601,0.003973582
6037206031,0.003965051
6037463602,0.003963401
6059088902,0.003958525
6037576200,0.003958456
6037113321,0.003956242
6073008348,0.003950492
6059099204,0.003946692
6037620400,0.003943362
6037620501,0.003941436
6059087805,0.003941352
6037190510,0.003936745
6037602600,0.003936306
6073019206,0.003928827
6037700300,0.003927408
6037482522,0.003922293
6059086702,0.00391966
6037188202,0.00391927
6059099203,0.00391302
6037543322,0.003904672
6059086602,0.003903862
6037550100,0.003899668
6059087802,0.003890955
6037183103,0.003883296
6059088001,0.003870821
6037501002,0.003868059
6037132001,0.00386148
6059087803,0.003861285
6037573403,0.003857403
6073008503,0.003856359
6073008336,0.003855614
6037482001,0.00385194
6073013416,0.003851089
6037277100,0.003837278
6059087801,0.003829417
6037408134,0.003819229
6037115404,0.003816511
6037403721,0.003806991
6037576602,0.003802291
6059076103,0.003801775
6037601302,0.0037963
6037620800,0.003791165
6037141102,0.003788933
6037403801,0.003787538
6037532101,0.00377931
6073009506,0.003777007
6037551900,0.003772183
6037554517,0.003771963
6037651001,0.003769076
6037408401,0.003768623
6037183220,0.003765956
6037461901,0.003754435
6037543604,0.003746462
6037121802,0.003746077
6059074701,0.003745761
6037183300,0.003745076
6059088107,0.003742618
6037552200,0.003739658
6059074102,0.003738963
6037620904,0.003736306
6073017108,0.003735579
6037502200,0.003729847
6037408140,0.003729645
6037576801,0.003729612
6059086305,0.003727831
6037125310,0.003726143
6037910402,0.003725214
6037621201,0.003724006
6037555002,0.003708542
6037650300,0.003702522
6037294701,0.00370238
6059087806,0.003694064
6059088105,0.003693375
6037141101,0.003693202
6037124201,0.003691766
6037183701,0.003691317
6037187200,0.003680575
6037408137,0.00367397
6037195202,0.003669371
6037501900,0.003663801
6037186401,0.003663214
6037553601,0.00365976
6073008353,0.003651133
6111004506,0.003650384
6059011721,0.003634914
6037574602,0.003631704
6037576601,0.003631378
6073020018,0.003630922
6037301206,0.003629586
6037139503,0.003621273
6037301702,0.003617319
6037571502,0.003616174
6037536104,0.003615285
6037183402,0.003611025
6037541200,0.00360472
6037117201,0.003604621
6059088403,0.00360446
6037544002,0.003604414
6037125600,0.003603717
6037265602,0.003597192
6037183620,0.003592159
6037128303,0.00359074
6059074901,0.003583052
6037123103,0.003579565
6037702803,0.003577595
6037220100,0.003576204
6037461902,0.003568749
6037543602,0.003568711
6037570602,0.003567816
6037113233,0.003564117
6037270300,0.003561146
6037186201,0.003555095
6037554518,0.003551699
6037188300,0.003550564
6037117101,0.003549656
6037543603,0.003548951
6059088002,0.00354814
6073013409,0.003547422
6037621301,0.003545738
6037554802,0.00354336
6037551101,0.003539064
6037482600,0.003529888
6037900506,0.003529675
6037502601,0.003528714
6037407702,0.003528134
6037502004,0.003528032
6037407200,0.003521684
6037555103,0.003519994
6073008358,0.003516194
6073009801,0.003499064
6059074602,0.003498937
6037311200,0.003495608
6059110106,0.003492807
6037552100,0.003487223
6037302506,0.003479137
6037139302,0.003476907
6073010502,0.003469043
6037271802,0.003465965
6073016617,0.003462346
6073018509,0.003454875
6037500800,0.003449941
6037405800,0.00344951
6037500402,0.00344551
6037480804,0.003426269
6037122420,0.003426173
6037183401,0.003425706
6059099802,0.003424594
6037434004,0.003423893
6037183510,0.003422656
6037203500,0.003420524
6037301205,0.003417393
6037235100,0.00341181
6037462800,0.003406487
6037650101,0.003405984
6037143200,0.003399695
6059087405,0.003398261
6111008900,0.00339738
6037123304,0.003395255
6037530102,0.003394559
6073010004,0.003393642
6037530004,0.003389357
6073017502,0.003372014
6073017107,0.00336849
6037191110,0.003368278
6037500404,0.003352486
6037272301,0.003344371
6037602802,0.003340248
6073013417,0.003339692
6037576802,0.003339514
6073020210,0.003338585
6037278001,0.003323652
6059088106,0.003323183
6073003107,0.003323048
6037311400,0.003315944
6059074405,0.003315357
6037269700,0.003309212
6037275500,0.003308997
6037532302,0.003303849
6073018511,0.003303472
6059087902,0.003300766
6059086304,0.003298086
6059088104,0.00329791
6037218300,0.003290006
6073008502,0.003288603
6073013420,0.003288361
6059087901,0.003284335
6037115302,0.00328426
6073010005,0.003281039
6037480803,0.00327904
6037206010,0.003272208
6037601401,0.003269456
6037462600,0.003256994
6073016806,0.003256692
6037540000,0.003250819
6073008331,0.003244702
6037543304,0.003240321
6059074103,0.003236084
6037405600,0.003230855
6059001903,0.003223722
6111004503,0.003222866
6059086402,0.003221444
6037195400,0.003211654
6037128210,0.003211482
6037188201,0.003208673
6037199000,0.003206387
6037121020,0.003185192
6037482002,0.003184342
6037301801,0.00318356
6037910716,0.00318121
6037570402,0.003173912
6037201120,0.003173606
6059087106,0.003171615
6037543503,0.003170968
6037650702,0.003168647
6059087401,0.003168642
6037542402,0.003165006
6037702802,0.003163292
6037555104,0.003162499
6059086405,0.003160846
6037504002,0.003158809
6037275400,0.003153445
6037124300,0.003147081
6037651002,0.003146791
6073020024,0.003146206
6073008501,0.003144295
6037555211,0.003142988
6037271200,0.0031397
6111004505,0.003139394
6037195500,0.003137692
6037405001,0.003137627
6037552900,0.003132645
6073008344,0.003128871
6037265303,0.003128461
6037602801,0.003119946
6059110014,0.003118978
6037910603,0.003108227
6037571503,0.003107171
6037113234,0.003105559
6037183810,0.003102535
6037134101,0.003100418
6037302301,0.003095709
6037552800,0.003093541
6037123510,0.003092005
6037463101,0.003088988
6037620602,0.003085771
6073009101,0.003077119
6059074702,0.003074873
6037270100,0.003072279
6073015100,0.003069323
6037187101,0.003066852
6037203300,0.003066537
6037406500,0.00306169
6037127300,0.003058219
6037134904,0.003052607
6037500600,0.003047413
6037123420,0.003046163
6037134103,0.003044977
6037294830,0.003043254
6037276100,0.003042848
6037191901,0.003042042
6059086404,0.003033419
6059074801,0.003032234
6037550202,0.00302873
6059086502,0.003026613
6073009802,0.003024047
6073014602,0.003023849
6037650502,0.003016899
6037404201,0.003013572
6037190520,0.003010396
6037503201,0.003010338
6037123205,0.003009592
6037574202,0.003007392
6037462302,0.003004705
6037570501,0.002994375
6037620702,0.002993292
6037271801,0.002991235
6037402803,0.002985655
6037553000,0.002980629
6037104401,0.002979457
6037553802,0.002976253
6037238400,0.002976218
6037570100,0.0029693
6037503000,0.002964031
6037104403,0.002962954
6037190801,0.002958535
6037139504,0.002955392
6037540300,0.002954923
6037216900,0.002954154
6037183520,0.002953289
6073013418,0.002951524
6073003214,0.002945786
6037133000,0.002944904
6037406601,0.00294167
6037293302,0.002939561
6037302104,0.002939343
6037701602,0.002939209
6037191120,0.002933587
6037650603,0.002932426
6037219902,0.002930865
6037127102,0.002921315
6073018609,0.002919093
6073020202,0.002918915
6037701701,0.002913709
6073010106,0.002912056
6037570202,0.002909514
6073016502,0.002906635
6073013701,0.002903607
6073013312,0.002892991
6037910502,0.002890391
6037123104,0.002888499
6037552700,0.002884453
6037502301,0.002883019
6037123902,0.002882025
6059087505,0.002880125
6037134720,0.002878795
6037551300,0.00287875
6037201301,0.002876904
6073016000,0.002876376
6037570003,0.002874416
6073008306,0.002862853
6037131702,0.002861785
6037183104,0.002860474
6037122120,0.002858966
6037199400,0.002858824
6037480302,0.002858227
6073020209,0.00285735
6037572201,0.002856477
6037572202,0.002854403
6037554514,0.002839647
6073019805,0.002832769
6037240700,0.002829486
6037195201,0.00282797
6037700400,0.002825904
6037302302,0.002821033
6059074109,0.002818374
6037132501,0.002816764
6037134520,0.002813765
6037650001,0.002812275
6037910505,0.002810627
6059086406,0.002808025
6037501400,0.002805652
6037600912,0.002805165
6073003213,0.002804944
6037115403,0.002797992
6037241202,0.0027954
6037542200,0.002795332
6037552301,0.002791417
6037650602,0.002791306
6073007100,0.002790676
6037236100,0.002789055
6037190201,0.002789019
6037406101,0.002787197
6111003201,0.002781181
6037431400,0.002779289
6037405500,0.002776929
6059089104,0.002776907
6037540901,0.002774674
6037502901,0.002774381
6073009306,0.002774119
6073020106,0.00277328
6037265304,0.002768628
6073020214,0.002765184
6037540501,0.002763584
6037122410,0.002762128
6073008504,0.002755137
6037127104,0.00275455
6037551501,0.002754403
6037186202,0.002753931
6037431200,0.002750182
6037602302,0.002745115
6037540700,0.002741501
6037701501,0.002740225
6037404100,0.002731451
6073009602,0.002730116
6037408501,0.00272863
6037601001,0.002727372
6037270200,0.002726161
6037201401,0.002725138
6037541300,0.002724868
6073013905,0.002721555
6037408133,0.002720355
6037701502,0.002720056
6037550602,0.002717234
6037216300,0.00270841
6037462301,0.002698361
6073020206,0.002698169
6037189904,0.002698133
6037543903,0.002697254
6037543802,0.002694876
6073020207,0.002692432
6037405302,0.002690206
6037541700,0.002688664
6037141303,0.002687783
6073013702,0.002687328
6037701702,0.002686258
6037910714,0.002683128
6073014803,0.002677509
6073019406,0.002661324
6037910504,0.002658941
6073018200,0.00265846
6037275102,0.002657874
6073009510,0.002656184
6037405900,0.002653316
6037404000,0.002652207
6073018518,0.002647658
6037530101,0.002645053
6073018519,0.002642962
6037269800,0.002630777
6037554406,0.002630448
6037551202,0.002619023
6037408301,0.002616767
6037542401,0.002614523
6037651401,0.002613279
6037574700,0.002611104
6059074110,0.002610861
6037900703,0.002605765
6073009202,0.002604988
6037190202,0.002602361
6037500900,0.002580118
6037104822,0.002578256
6037183610,0.00257287
6037575500,0.002542091
6037900803,0.002541147
6037104610,0.002536922
6037503202,0.002536799
6037406800,0.002536626
6073019404,0.002535544
6073013801,0.002527978
6037403901,0.002526612
6037128220,0.002525091
6037132502,0.002523994
6037532001,0.002523323
6037240900,0.002521099
6073008340,0.002516067
6037620101,0.002514436
6037430102,0.002510449
6037128101,0.00251
6037570301,0.002509948
6037570603,0.002509941
6059089106,0.002509873
6037504101,0.002509393
6037127920,0.002509358
6037554600,0.002509071
6037502005,0.002506695
6037575901,0.002504245
6037220000,0.002503068
6037555212,0.002502869
6037293202,0.00250008
6059110118,0.002498076
6059075405,0.002497622
6037602301,0.00249557
6037503105,0.002494483
6037670001,0.002490012
6037185203,0.0024894
6037407900,0.002487725
6037234600,0.002486092
6073003204,0.002484164
6037217100,0.002481726
6059074502,0.002476547
6037132101,0.002466645
6037600902,0.002463613
6037621001,0.002459907
6037600400,0.002456995
6037541603,0.002456295
6037125402,0.002443924
6037123303,0.00244378
6037481001,0.002439995
6073014901,0.002437778
6037201700,0.002433357
6037302103,0.002430025
6037462202,0.002429306
6073008301,0.002425933
6037551700,0.002425112
6037481901,0.002419153
6037552602,0.002419086
6037900805,0.002416779
6073008102,0.002416086
6037503103,0.002413511
6037540101,0.002411057
6037405702,0.002405495
6037242700,0.002403304
6073009106,0.002401607
6037301203,0.002400741
6037123206,0.002394467
6037503106,0.002391599
6037540102,0.002389932
6037650800,0.002388141
6073013103,0.002381003
6073003108,0.002379443
6037406602,0.002378802
6037405400,0.002378642
6073003105,0.0023758
6073019503,0.002368602
6073013306,0.002366828
6037218400,0.002362236
6037910602,0.00236039
6037104701,0.00235923
6073008307,0.002348346
6037620601,0.002344818
6037572600,0.002342632
6037701302,0.002342596
6037910715,0.002339271
6073002801,0.002335192
6073010003,0.002320948
6073008345,0.002320177
6037570702,0.002315801
